date,solar_radiation_wm2,precipitation_mm,wind_direction_degrees,wind_speed_ms,gust_speed_ms,air_temperature_c,vapor_pressure_kpa,atm_pressure_kpa,vpd_kpa
4/23/23 13:00,53.3,0,341.2,0.71,2.16,7.5,2.145,98.13,0.52
4/23/23 14:00,65.8,0,60.6,0.53,2.18,6.8,2.075,98.16,0.48
4/23/23 15:00,61.9,0,79.1,0.44,1.47,6.6,2.039,98.2,0.48
4/23/23 16:00,89.4,0,7.4,0.61,1.7,7,2.001,98.21,0.51
4/23/23 17:00,84.7,0,344.7,1.19,2.22,7.7,1.943,98.19,0.57
4/23/23 18:00,60.4,0,328,1.05,2.07,7.9,1.879,98.23,0.57
4/23/23 19:00,31.5,0,351.6,0.62,1.8,7.5,1.808,98.26,0.53
4/23/23 20:00,7.9,0,128.1,0.48,1.15,7,1.732,98.28,0.51
4/23/23 21:00,0,0,169.2,0.31,0.62,6.3,1.665,98.3,0.43
4/23/23 22:00,0,0,348.6,0.26,0.88,5.5,1.593,98.34,0.34
4/23/23 23:00,0,0,7.4,0.56,0.88,4.9,1.538,98.37,0.27
4/24/23 00:00,0,0,35.7,0.46,0.8,4.9,1.539,98.37,0.26
4/24/23 01:00,0,0,38.3,0.46,0.71,4.8,1.683,98.34,0.27
4/24/23 02:00,0,0,77.5,0.28,0.6,4.2,1.911,98.29,0.22
4/24/23 03:00,0,0,0.2,0.25,0.57,3.3,2.008,98.27,0.17
4/24/23 04:00,0,0,39.8,0.32,0.79,2.4,1.798,98.26,0.13
4/24/23 05:00,0,0,332.2,0.54,0.92,2.2,1.693,98.27,0.11
4/24/23 06:00,0,0,28.8,0.6,0.98,2.2,1.616,98.27,0.1
4/24/23 07:00,1.7,0,20.5,0.45,0.84,2.2,1.653,98.29,0.09
4/24/23 08:00,42.9,0,8.5,0.39,0.86,2.7,1.722,98.33,0.08
4/24/23 09:00,94.8,0,0.4,0.73,1.95,5.2,1.606,98.35,0.2
4/24/23 10:00,146.2,0,2,0.66,2.06,6.3,1.721,98.37,0.29
4/24/23 11:00,139.2,0,56.5,0.69,2.63,6.2,1.74,98.4,0.33
4/24/23 12:00,85.1,0.17,10.2,0.66,2.22,5.4,1.816,98.46,0.27
4/24/23 13:00,159.6,0.255,18.5,0.81,2.73,5.4,1.798,98.44,0.21
4/24/23 14:00,105.1,0.017,21.3,0.56,2.19,7.5,1.686,98.44,0.44
4/24/23 15:00,133.5,0,341.1,0.75,2.52,6.4,1.62,98.47,0.34
4/24/23 16:00,181.4,0,357.5,0.88,2.73,7.6,1.575,98.44,0.45
4/24/23 17:00,70.7,0,338,0.86,2.27,7.8,1.537,98.46,0.46
4/24/23 18:00,45.2,0,29.3,0.66,1.51,5.8,1.5,98.51,0.26
4/24/23 19:00,24.9,0,284.4,0.46,1.97,6.3,1.465,98.54,0.34
4/24/23 20:00,8,0,26.4,0.45,1.94,5.2,1.427,98.57,0.26
4/24/23 21:00,0,0,127.4,0.37,0.94,4.1,1.401,98.6,0.19
4/24/23 22:00,0,0,79.2,0.41,0.77,2.9,1.389,98.61,0.12
4/24/23 23:00,0,0,16.9,0.47,0.92,2.4,1.392,98.61,0.09
4/25/23 00:00,0,0,21.1,0.36,1.13,1.9,1.457,98.58,0.07
4/25/23 01:00,0,0,359.9,0.39,1.03,1.8,1.564,98.58,0.06
4/25/23 02:00,0,0,117.7,0.31,0.67,1,1.746,98.57,0.05
4/25/23 03:00,0,0,289.8,0.4,1.15,0.1,1.88,98.55,0.04
4/25/23 04:00,0,0,345.5,0.74,1.09,-0.6,1.918,98.57,0.03
4/25/23 05:00,0,0,5.4,0.75,1.14,-0.9,1.926,98.58,0.03
4/25/23 06:00,0,0,39.1,0.51,1.04,-1.1,1.888,98.6,0.03
4/25/23 07:00,3.4,0,76.2,0.36,0.7,-1.3,1.838,98.6,0.02
4/25/23 08:00,51.8,0,27.3,0.82,1.52,-0.7,1.84,98.65,0.02
4/25/23 09:00,99.7,0,44.3,0.71,1.76,1.6,1.775,98.7,0.04
4/25/23 10:00,134.6,0,36.2,0.94,2.31,5.1,1.796,98.75,0.17
4/25/23 11:00,259.9,0,15.5,1.02,2.81,7.2,1.788,98.75,0.4
4/25/23 12:00,294.7,0,33,1.31,4.44,8.7,1.834,98.73,0.58
4/25/23 13:00,153.9,0,34.6,0.83,2.71,9.1,1.793,98.7,0.66
4/25/23 14:00,197.4,0,55,0.87,2.97,10,1.682,98.65,0.75
4/25/23 15:00,159.3,0,27.4,1.02,2.88,10.8,1.598,98.61,0.84
4/25/23 16:00,268.9,0,22.5,1.16,3.3,11.6,1.535,98.56,0.91
4/25/23 17:00,75.8,0,359.7,0.89,2.61,11.9,1.493,98.52,0.94
4/25/23 18:00,59.3,0,1,0.77,2.34,12.1,1.449,98.5,0.95
4/25/23 19:00,34,0,9,0.65,1.48,12,1.425,98.48,0.93
4/25/23 20:00,5.7,0,29.8,0.42,1.1,11.4,1.409,98.47,0.86
4/25/23 21:00,0,0,151.7,0.4,0.87,10.2,1.396,98.51,0.69
4/25/23 22:00,0,0,291.7,0.47,1.31,9.4,1.379,98.54,0.59
4/25/23 23:00,0,0,358.7,0.67,1.53,8.8,1.369,98.53,0.51
4/26/23 00:00,0,0,6.4,0.46,1.15,7.9,1.399,98.5,0.44
4/26/23 01:00,0,0,313.1,0.3,0.87,6.4,1.513,98.48,0.33
4/26/23 02:00,0,0,355.4,0.54,0.89,5.2,1.685,98.47,0.28
4/26/23 03:00,0,0,252.1,0.25,0.82,4.2,1.864,98.43,0.22
4/26/23 04:00,0,0,5.8,0.19,0.44,3.1,1.931,98.4,0.18
4/26/23 05:00,0,0,356.9,0.34,0.77,2.2,1.819,98.39,0.14
4/26/23 06:00,0,0,318.3,0.32,0.69,1.5,1.814,98.39,0.11
4/26/23 07:00,2,0,345.8,0.28,0.88,1.7,1.861,98.44,0.1
4/26/23 08:00,45.7,0,32.7,0.48,1.38,2.8,1.884,98.49,0.11
4/26/23 09:00,76.5,0,85.4,0.61,1.79,6.3,1.965,98.55,0.24
4/26/23 10:00,74.9,0,23.1,0.59,2.65,8.1,2.089,98.56,0.37
4/26/23 11:00,225.5,0,48.4,0.88,2.34,10.1,2.149,98.54,0.51
4/26/23 12:00,193.7,0,25.2,1.41,2.52,11.8,2.139,98.54,0.7
4/26/23 13:00,163,0,10.5,0.92,3.03,12.6,2.08,98.51,0.79
4/26/23 14:00,152.2,0,59.6,0.75,4.54,13.2,1.975,98.49,0.84
4/26/23 15:00,91.9,0,79.4,0.62,3.35,13.1,1.87,98.48,0.82
4/26/23 16:00,154.4,0,167.2,0.7,3.55,13.2,1.809,98.46,0.81
4/26/23 17:00,80.2,0,128.4,0.68,3.09,13.4,1.767,98.45,0.85
4/26/23 18:00,28.1,0,226,0.63,2.72,13.1,1.723,98.45,0.82
4/26/23 19:00,28.7,0,249.3,0.66,2.25,12.7,1.688,98.45,0.82
4/26/23 20:00,5.6,0,6.9,0.55,2.04,12.1,1.659,98.44,0.81
4/26/23 21:00,0,0,345.8,0.5,1.15,9.5,1.629,98.47,0.54
4/26/23 22:00,0,0,326.6,0.3,1.06,7.2,1.603,98.47,0.38
4/26/23 23:00,0,0,339.2,0.58,1.15,5.6,1.582,98.49,0.29
4/27/23 00:00,0,0,22,0.48,1.54,4.8,1.593,98.5,0.24
4/27/23 01:00,0,0,35.9,0.35,1.18,4.7,1.725,98.53,0.24
4/27/23 02:00,0,0,163.7,0.28,1.05,4.1,1.989,98.53,0.21
4/27/23 03:00,0,0,29.8,0.22,0.83,3.1,2.224,98.48,0.18
4/27/23 04:00,0,0,27.6,0.3,0.69,2.3,2.305,98.43,0.16
4/27/23 05:00,0,0,342.8,0.41,0.91,1.6,2.277,98.44,0.14
4/27/23 06:00,0,0,327.4,0.22,1.06,0.9,2.243,98.5,0.12
4/27/23 07:00,3.1,0,53.3,0.32,0.68,0.4,2.261,98.53,0.1
4/27/23 08:00,55.1,0,40.2,0.46,1.32,0.9,2.301,98.53,0.1
4/27/23 09:00,128.1,0,79.3,0.64,2.18,4.7,2.294,98.57,0.23
4/27/23 10:00,132.9,0,53.3,0.96,3.23,8.4,2.29,98.56,0.46
4/27/23 11:00,233.3,0,93.4,0.88,3.13,10.6,2.401,98.54,0.64
4/27/23 12:00,258.4,0,74.8,1,4.14,12.6,2.44,98.52,0.89
4/27/23 13:00,213.5,0,43.8,0.89,2.85,13.9,2.438,98.45,1
4/27/23 14:00,169.5,0,28,0.95,3.07,15.3,2.34,98.37,1.16
4/27/23 15:00,141.3,0,35.5,0.84,3.07,16.2,2.269,98.29,1.31
4/27/23 16:00,136.1,0,72.1,0.62,2.3,16.8,2.199,98.23,1.42
4/27/23 17:00,80.8,0,100.2,0.55,1.8,17.5,1.206,98.15,1.55
4/27/23 18:00,48.3,0,141.5,0.46,1.63,17.8,1.028,98.07,1.59
4/27/23 19:00,26,0,154.8,0.39,1.92,17.9,1.004,97.98,1.62
4/27/23 20:00,7.4,0,358.8,0.41,0.98,16.6,0.995,97.95,1.36
4/27/23 21:00,0,0,351.3,0.37,1.09,13.5,0.994,97.93,0.9
4/27/23 22:00,0,0,7,0.71,1.97,12,0.976,97.93,0.68
4/27/23 23:00,0,0,53.8,0.64,1.86,12.8,0.969,97.93,0.65
4/28/23 00:00,0,0,111.4,0.57,1.44,13.5,0.959,97.91,0.62
4/28/23 01:00,0,0,126.3,0.53,1.28,13.4,0.953,97.87,0.54
4/28/23 02:00,0,0,8.8,0.55,1.21,12.6,0.936,97.86,0.43
4/28/23 03:00,0,0,35.2,0.55,1.12,11.8,0.911,97.82,0.35
4/28/23 04:00,0,0,64,0.5,1.57,11.9,0.895,97.76,0.31
4/28/23 05:00,0,0,50,0.61,1.63,12.9,0.88,97.71,0.33
4/28/23 06:00,0,0,68.4,0.61,1.73,13.2,0.855,97.66,0.3
4/28/23 07:00,0,1.209,95.2,0.46,0.96,12,0.829,97.65,0.13
4/28/23 08:00,0,2.923,137.4,0.68,2.26,11.8,0.779,97.67,0.08
4/28/23 09:00,3.5,2.787,150.2,0.86,2.87,11.7,0.815,97.65,0.05
4/28/23 10:00,23.2,1.702,126.5,0.64,2.44,11.3,0.799,97.63,0.03
4/28/23 11:00,29.2,0.323,138.4,0.79,3.22,11.4,0.814,97.57,0.03
4/28/23 12:00,51.3,0.068,136.7,0.94,3.95,11.5,0.664,97.58,0.02
4/28/23 13:00,84.1,0.034,146.9,1.01,3.32,12.1,0.512,97.51,0.02
4/28/23 14:00,56.8,0.17,123.5,0.67,2.39,12.4,0.504,97.47,0.03
4/28/23 15:00,43.5,0.289,122.9,0.66,3.53,12.4,0.499,97.45,0.02
4/28/23 16:00,72.2,0.017,117.4,0.72,2.3,12.5,0.492,97.41,0.02
4/28/23 17:00,46.1,0,103.4,0.76,4.24,12.9,0.486,97.38,0.07
4/28/23 18:00,32.9,0,83.8,0.77,1.85,12.8,0.495,97.38,0.17
4/28/23 19:00,25.9,0,128.4,0.64,2.02,12.5,0.503,97.36,0.17
4/28/23 20:00,0.5,0,108.5,0.64,2.63,12.5,0.487,97.37,0.23
4/28/23 21:00,0,0,121.8,0.56,1.85,12.2,0.525,97.4,0.27
4/28/23 22:00,0,0,116.4,0.64,2.05,11.8,0.564,97.45,0.27
4/28/23 23:00,0,0.34,115.7,0.45,1.41,10.7,0.59,97.44,0.15
4/29/23 00:00,0,0.409,90,0.53,1.22,9.9,0.61,97.34,0.08
4/29/23 01:00,0,0.051,115.2,0.41,0.96,9.5,0.592,97.27,0.06
4/29/23 02:00,0,0,99.5,0.41,1.07,9.4,0.608,97.2,0.06
4/29/23 03:00,0,0,88.4,0.41,0.74,9.3,0.605,97.14,0.03
4/29/23 04:00,0,0,106.6,0.44,0.78,9.3,0.599,97.11,0.02
4/29/23 05:00,0,0,114.1,0.42,0.81,9.3,0.604,97.14,0.01
4/29/23 06:00,0,0,117.9,0.42,0.76,9.4,0.615,97.17,0.01
4/29/23 07:00,0,0,115.7,0.45,0.78,9.6,0.627,97.2,0.01
4/29/23 08:00,2,0,123.5,0.43,0.75,9.8,0.664,97.21,0
4/29/23 09:00,13.4,0,103.6,0.5,2.95,10.3,0.688,97.22,0.01
4/29/23 10:00,21.6,0.051,59,0.49,1.02,11,0.663,97.22,0
4/29/23 11:00,54.2,0.017,34.6,0.69,1.5,11.7,0.614,97.23,0.02
4/29/23 12:00,48,0.051,81,0.48,3.19,12,0.625,97.24,0.05
4/29/23 13:00,64.3,0.136,47.5,0.76,2.01,12.7,0.684,97.19,0.11
4/29/23 14:00,34.1,0,39.4,0.67,1.97,13,0.59,97.12,0.16
4/29/23 15:00,43.9,0,41.1,0.6,2.16,13.2,0.617,97.1,0.21
4/29/23 16:00,22.9,0,9.2,0.45,1.71,13.3,0.598,97.11,0.24
4/29/23 17:00,44.8,0,32.1,0.43,2.05,13.6,0.596,97.11,0.26
4/29/23 18:00,29.4,0,160.9,0.34,1.15,13.9,0.659,97.08,0.29
4/29/23 19:00,24,0,136.2,0.27,0.86,14.3,0.617,97.02,0.32
4/29/23 20:00,1.4,0,6.1,0.3,0.69,13.7,0.628,97.02,0.24
4/29/23 21:00,0,0,32.4,0.52,0.98,12.7,0.628,97,0.16
4/29/23 22:00,0,0,80.2,0.34,0.62,11.9,0.628,96.98,0.1
4/29/23 23:00,0,0,133,0.24,0.76,11.5,0.631,96.93,0.05
4/30/23 00:00,0,0,4.1,0.39,0.75,11.3,0.627,96.87,0.03
4/30/23 01:00,0,0,23.5,0.4,3.09,11.2,0.633,96.81,0.03
4/30/23 02:00,0,0,30.7,0.39,1.09,11,0.605,96.74,0.04
4/30/23 03:00,0,0,39.1,0.47,1.14,10.9,0.574,96.62,0.04
4/30/23 04:00,0,0,29.9,0.57,1.06,10.2,0.553,96.51,0.02
4/30/23 05:00,0,0,54.4,0.38,0.58,9.7,0.542,96.45,0.02
4/30/23 06:00,0,0.051,51,0.45,0.67,9.8,0.537,96.39,0.01
4/30/23 07:00,0,0.102,54.9,0.4,0.62,10,0.532,96.31,0
4/30/23 08:00,1.4,0.017,70.9,0.35,0.7,10.3,0.557,96.22,0
4/30/23 09:00,14.6,0,58.1,0.41,3.23,10.8,0.652,96.16,0
4/30/23 10:00,42.2,0,43.9,0.48,0.88,11.7,0.71,96.06,0
4/30/23 11:00,25.3,0.034,17.6,0.21,0.76,12.6,0.617,95.99,0
4/30/23 12:00,32.8,0.8,157.8,0.34,1.58,12.9,0.543,95.95,0
4/30/23 13:00,30,0.017,141.2,0.3,0.69,13.3,0.497,95.9,0
4/30/23 14:00,47.7,0.034,105.7,0.29,0.92,13.3,0.473,95.85,0.01
4/30/23 15:00,17.4,0,48.1,0.35,3.07,12.5,0.461,95.83,0.07
4/30/23 16:00,45.3,0,139.4,0.36,1.1,11.4,0.459,95.84,0.11
4/30/23 17:00,22.6,0,176.8,0.47,5.14,11.2,0.453,95.91,0.2
4/30/23 18:00,35.7,0,175,0.47,1.9,10.7,0.46,96,0.26
4/30/23 19:00,20.2,0,158.1,0.42,0.83,10.7,0.47,96.01,0.3
4/30/23 20:00,3.5,0,35.9,0.35,0.99,10.2,0.485,96.01,0.26
4/30/23 21:00,0,0,28.8,0.64,1.17,9.3,0.55,96,0.15
4/30/23 22:00,0,0,48.8,0.2,0.83,8.4,0.585,95.99,0.1
4/30/23 23:00,0,0,10.2,0.27,0.87,7.5,0.62,95.98,0.07
5/1/23 00:00,0,0,110.2,0.24,0.99,7.7,0.622,95.95,0.15
5/1/23 01:00,0,0,41.3,0.21,2.58,7.4,0.625,95.93,0.16
5/1/23 02:00,0,0,8.1,0.49,1.66,6.8,0.606,95.91,0.14
5/1/23 03:00,0,0,348,0.54,1.44,6.5,0.598,95.87,0.13
5/1/23 04:00,0,0,9.1,0.56,1.72,6.4,0.587,95.82,0.14
5/1/23 05:00,0,0,8.4,0.77,2.45,6,0.58,95.81,0.12
5/1/23 06:00,0,0.068,16.8,0.37,1.76,5.2,0.573,95.77,0.07
5/1/23 07:00,0.2,0.051,18.6,0.52,1.82,4.9,0.593,95.76,0.07
5/1/23 08:00,10,0,45.4,0.68,1.49,4.8,0.635,95.76,0.08
5/1/23 09:00,21.2,0.034,31.3,0.73,2.23,5.2,0.718,95.75,0.08
5/1/23 10:00,31.5,0.051,29.1,0.82,3.39,5.4,0.714,95.71,0.07
5/1/23 11:00,65.7,0.119,6.4,0.88,2.22,5.7,0.723,95.73,0.07
5/1/23 12:00,123.2,0.051,26.6,0.97,3.9,6.7,0.686,95.74,0.12
5/1/23 13:00,84.4,0.034,13.5,0.54,2.17,7.7,0.673,95.73,0.16
5/1/23 14:00,100.1,0.085,26.9,0.82,1.94,8.1,0.677,95.71,0.18
5/1/23 15:00,80.1,0.085,17.2,0.61,2.07,7.8,0.689,95.76,0.14
5/1/23 16:00,49.9,0.153,12.5,0.85,3.2,6.7,0.704,95.8,0.1
5/1/23 17:00,45.6,0.051,22,1.04,2.98,6.4,0.691,95.79,0.09
5/1/23 18:00,26,0.272,19.3,1.02,2.73,6,0.687,95.84,0.06
5/1/23 19:00,18.7,0.238,25.8,0.74,5.87,5.4,0.646,95.87,0.05
5/1/23 20:00,3.1,0,6.4,0.49,2.22,5.3,0.605,95.86,0.06
5/1/23 21:00,0,0.221,18.8,0.48,1.82,5.2,0.646,95.89,0.06
5/1/23 22:00,0,0.051,62.6,0.38,1.29,4.2,0.639,95.94,0.04
5/1/23 23:00,0,0,84.8,0.36,1.18,4.2,0.627,95.94,0.04
5/2/23 00:00,0,0,96.6,0.38,1,4.3,0.618,95.89,0.05
5/2/23 01:00,0,0.034,72.6,0.42,3.18,4.5,0.614,95.86,0.06
5/2/23 02:00,0,0.357,62,0.37,1.71,3.8,0.603,95.86,0.03
5/2/23 03:00,0,0.391,1.8,0.62,2.23,3.1,0.584,95.84,0.03
5/2/23 04:00,0,0.323,354.6,0.86,1.79,3,0.562,95.83,0.03
5/2/23 05:00,0,0.885,6.9,0.93,1.8,3,0.548,95.85,0.02
5/2/23 06:00,0,0.596,8.3,0.91,1.86,3,0.537,95.87,0.01
5/2/23 07:00,0,0.187,12.9,0.85,1.93,3,0.527,95.9,0.01
5/2/23 08:00,10.3,0.068,11.8,0.9,1.75,3.2,0.552,95.93,0.01
5/2/23 09:00,21.4,0.085,4.1,0.96,1.69,3.6,0.629,95.98,0.01
5/2/23 10:00,52.4,0.068,19,0.58,1.9,4,0.639,96.01,0.01
5/2/23 11:00,81.9,0.017,37.8,0.52,2.19,4.8,0.639,96.05,0.03
5/2/23 12:00,94.6,0.119,23.9,0.91,2.47,5.5,0.571,96.08,0.06
5/2/23 13:00,80.7,0.46,10.7,0.68,1.9,4.9,0.584,96.11,0.03
5/2/23 14:00,82.3,0.085,4.3,0.83,2.07,5.9,0.579,96.14,0.06
5/2/23 15:00,55.8,0,17.7,0.74,2.06,6.1,0.531,96.18,0.09
5/2/23 16:00,58.9,0.017,16.6,0.67,2.02,6.7,0.49,96.22,0.12
5/2/23 17:00,45.5,0,355.5,0.65,2.2,7,0.446,96.25,0.16
5/2/23 18:00,23.2,0.068,16.3,0.7,2.26,6.3,0.444,96.32,0.11
5/2/23 19:00,14,0.272,5.9,0.55,1.56,5.4,0.43,96.39,0.05
5/2/23 20:00,0.3,0.272,33.9,0.44,1.02,4.8,0.533,96.43,0.04
5/2/23 21:00,0,0.834,88.4,0.33,1.12,4.5,0.647,96.46,0.02
5/2/23 22:00,0,0.289,122.8,0.31,1.22,4.4,0.716,96.49,0.02
5/2/23 23:00,0,0.289,48.4,0.31,1.03,4,0.827,96.49,0.01
5/3/23 00:00,0,0.153,344.6,0.54,1.32,3.7,0.933,96.44,0.01
5/3/23 01:00,0,0.034,358.9,0.57,1.43,3.5,0.996,96.41,0.01
5/3/23 02:00,0,0.051,4.6,0.68,1.34,3.4,1.023,96.36,0.01
5/3/23 03:00,0,0.051,11.7,0.75,1.38,3.4,1.038,96.33,0.01
5/3/23 04:00,0,0.051,8.4,0.81,1.61,3.3,1.082,96.32,0
5/3/23 05:00,0,0.034,12.5,0.69,1.22,3.1,1.161,96.32,0
5/3/23 06:00,0,0.068,15.1,0.75,1.21,3,1.22,96.33,0
5/3/23 07:00,0,0.051,16.1,0.77,1.29,3,1.279,96.38,0
5/3/23 08:00,15.4,0.068,11.2,0.8,1.49,3.2,1.303,96.46,0
5/3/23 09:00,38.9,0.034,359.7,0.85,1.58,3.5,1.318,96.52,0
5/3/23 10:00,74.5,0.017,35.4,0.47,1.72,4.2,1.304,96.58,0
5/3/23 11:00,78,0.102,41.2,0.48,1.29,4.3,1.318,96.64,0
5/3/23 12:00,75.1,0,5.2,0.57,1.56,5.3,1.337,96.68,0.02
5/3/23 13:00,87.5,0.017,5.8,0.87,3.37,5.5,1.389,96.71,0.06
5/3/23 14:00,116.9,0,347.8,0.83,2.48,6.3,1.413,96.73,0.07
5/3/23 15:00,66.8,0.034,355.7,0.72,2.17,6.4,1.416,96.77,0.1
5/3/23 16:00,86.2,0.034,13.9,0.78,2.16,6.8,1.428,96.77,0.1
5/3/23 17:00,66.9,0.153,230.6,0.59,2.13,7.1,1.414,96.82,0.09
5/3/23 18:00,40.2,0.17,155.6,0.47,2.56,7.3,1.303,96.9,0.08
5/3/23 19:00,24.7,0.102,184.2,0.36,1.26,7.6,1.274,96.99,0.08
5/3/23 20:00,5.7,0.017,325.9,0.32,0.79,7.1,1.219,97.06,0.04
5/3/23 21:00,0,0.034,358,0.45,1.02,7,1.15,97.11,0.02
5/3/23 22:00,0,0,13.8,0.42,0.93,6.9,1.109,97.17,0.02
5/3/23 23:00,0,0.017,21.3,0.52,1.27,6.8,1.139,97.23,0.01
5/4/23 00:00,0,0.034,22.3,0.59,1.25,6.9,1.133,97.24,0
5/4/23 01:00,0,0.017,12,0.51,1.42,7,1.125,97.27,0
5/4/23 02:00,0,0.238,8.3,0.41,1.22,7,1.122,97.31,0.01
5/4/23 03:00,0,0.102,51,0.27,0.9,6.9,1.141,97.35,0
5/4/23 04:00,0,0,39.2,0.32,0.75,6.9,1.153,97.4,0
5/4/23 05:00,0,0.017,19,0.39,0.6,6.8,1.161,97.46,0
5/4/23 06:00,0,0,15.7,0.4,0.65,6.9,1.174,97.52,0
5/4/23 07:00,0.2,0,29.7,0.35,0.63,6.9,1.186,97.58,0
5/4/23 08:00,3.3,0,23.3,0.39,0.91,7.1,1.207,97.67,0
5/4/23 09:00,23.7,0,7.3,0.54,1.21,7.6,1.246,97.74,0.01
5/4/23 10:00,39.2,0,282.6,0.36,1.14,8.3,1.304,97.8,0.04
5/4/23 11:00,78,0,42.5,0.58,1.67,9.2,1.355,97.85,0.1
5/4/23 12:00,101.8,0,20.9,0.77,2.57,10.5,1.354,97.9,0.2
5/4/23 13:00,94.4,0,118.7,0.47,2.31,11.2,1.358,97.91,0.26
5/4/23 14:00,85.8,0,40.9,0.54,1.78,11.9,1.328,97.93,0.35
5/4/23 15:00,92.4,0,5.6,0.73,2.34,12.5,1.303,97.96,0.43
5/4/23 16:00,106.8,0,319.3,0.6,2.18,12.7,1.287,97.99,0.48
5/4/23 17:00,61.3,0,345.2,0.6,1.83,12.5,1.295,98.02,0.47
5/4/23 18:00,45.6,0,347,0.56,1.97,12.5,1.302,98.07,0.52
5/4/23 19:00,18.4,0,46,0.34,1.55,12,1.305,98.12,0.51
5/4/23 20:00,7.7,0,116.4,0.33,0.69,11.6,1.324,98.14,0.43
5/4/23 21:00,0,0,125.4,0.34,0.84,10.5,1.307,98.19,0.29
5/4/23 22:00,0,0,17.5,0.54,1.03,9.1,1.298,98.25,0.18
5/4/23 23:00,0,0,348.7,0.26,0.79,7.3,1.311,98.31,0.11
5/5/23 00:00,0,0,9.3,0.58,1.01,5.9,1.311,98.32,0.06
5/5/23 01:00,0,0,17.3,0.38,0.69,5,1.296,98.35,0.04
5/5/23 02:00,0,0,73.8,0.3,3.52,4.4,1.273,98.36,0.03
5/5/23 03:00,0,0,54.1,0.28,0.78,3.8,1.27,98.37,0.02
5/5/23 04:00,0,0,2.2,0.55,1.1,3.3,1.225,98.38,0.01
5/5/23 05:00,0,0,10.5,0.67,1.08,2.8,1.189,98.37,0.01
5/5/23 06:00,0,0,20.7,0.78,1.04,2.4,1.202,98.42,0.01
5/5/23 07:00,4.4,0,79.3,0.49,0.94,2,1.226,98.5,0.01
5/5/23 08:00,52.3,0,30.1,0.66,1.13,2.6,1.25,98.62,0.01
5/5/23 09:00,101.2,0,51.4,0.53,1.19,5.5,1.292,98.71,0.03
5/5/23 10:00,124,0,47.4,0.93,2.15,10.2,1.373,98.76,0.16
5/5/23 11:00,109.5,0,32.3,0.88,2.58,13.1,1.462,98.78,0.46
5/5/23 12:00,220.6,0,38.9,0.65,1.98,14.4,1.483,98.8,0.7
5/5/23 13:00,122.7,0,30.9,0.72,1.89,15.3,1.523,98.76,0.91
5/5/23 14:00,88.4,0,30.1,0.55,2.74,15.6,1.51,98.74,0.99
5/5/23 15:00,79.5,0,33.6,0.82,3.18,16.4,1.375,98.7,1.12
5/5/23 16:00,77.3,0,316.3,0.53,2.01,16.5,1.233,98.67,1.15
5/5/23 17:00,43.5,0,128.3,0.52,2.41,17.1,1.131,98.66,1.27
5/5/23 18:00,23.4,0,138.3,0.56,2.46,17.5,1.024,98.65,1.34
5/5/23 19:00,10.5,0,159,0.4,1.31,17.2,0.985,98.65,1.27
5/5/23 20:00,0,0,23.1,0.38,1.29,15.3,0.982,98.66,0.95
5/5/23 21:00,0,0,353.2,0.47,0.99,12.5,1.019,98.71,0.59
5/5/23 22:00,0,0,311.4,0.33,1.07,10.2,1.005,98.76,0.39
5/5/23 23:00,0,0,8.6,0.63,1.05,8.8,0.965,98.8,0.29
5/6/23 00:00,0,0,145,0.19,0.5,7.9,0.9,98.81,0.22
5/6/23 01:00,0,0,321.2,0.19,0.63,7.2,0.87,98.85,0.17
5/6/23 02:00,0,0,352.4,0.46,0.8,6.5,0.845,98.84,0.13
5/6/23 03:00,0,0,8.3,0.55,1.03,6,0.839,98.83,0.1
5/6/23 04:00,0,0,1.3,0.3,0.79,5.6,0.819,98.83,0.08
5/6/23 05:00,0,0,30.1,0.34,0.61,5.2,0.813,98.86,0.06
5/6/23 06:00,0,0,49.5,0.31,0.68,4.8,0.815,98.87,0.05
5/6/23 07:00,4.6,0,80.7,0.28,0.64,4.5,0.793,98.89,0.04
5/6/23 08:00,51.5,0,36.2,0.46,1.12,5.3,0.785,98.93,0.03
5/6/23 09:00,87.8,0,33.6,0.47,1.21,8.4,0.807,98.95,0.09
5/6/23 10:00,108.4,0,36.3,0.88,2.42,13.1,0.825,98.99,0.47
5/6/23 11:00,123.9,0,36.4,0.98,2.59,15.9,0.852,98.97,0.83
5/6/23 12:00,189.8,0,64.3,0.69,2.71,17.7,0.858,98.91,1.11
5/6/23 13:00,139.5,0,54.8,0.63,2.34,18.7,0.888,98.86,1.31
5/6/23 14:00,131.4,0,65.9,0.61,2.05,19.7,0.902,98.78,1.48
5/6/23 15:00,119.4,0,71.8,0.75,3.05,20.6,0.912,98.72,1.69
5/6/23 16:00,182,0,137.4,0.52,1.76,21.3,0.876,98.66,1.84
5/6/23 17:00,35.5,0,140.5,0.48,1.54,21.6,0.87,98.61,1.86
5/6/23 18:00,28.5,0,157.8,0.4,1.17,21.3,0.872,98.6,1.82
5/6/23 19:00,18.2,0,151.9,0.39,1.57,21.2,0.842,98.59,1.83
5/6/23 20:00,6.9,0,34.6,0.36,4,19.4,0.828,98.57,1.41
5/6/23 21:00,0,0,355.2,0.35,0.8,16.6,0.819,98.57,0.93
5/6/23 22:00,0,0,32,0.33,0.94,14.5,0.784,98.59,0.69
5/6/23 23:00,0,0,305.4,0.36,0.81,13.3,0.789,98.57,0.57
